"CITY & COUNTY RATES & CODES FOR SALES AND USE TAX"
"OKLAHOMA TAX COMMISSION"
"Tax Type","COPO Number","City/County","Current Rate","Effective Date","Expiration Date","Previous Rate","Effective Date","Expiration Date","Previous Rate","Effective Date","Expiration Date"
"STS","6226","VANOSS","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","6227","HARDEN CITY","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","6288","PONTOTOC COUNTY","000.8750000%","04/01/13","00/00/00","000.6880000%","11/01/11","03/31/13","000.6875000%","04/01/07","10/31/11"
"STS","6303","ASHER","004.0000000%","10/01/83","00/00/00","002.0000000%","11/01/79","09/30/83","001.0000000%","01/01/76","10/31/79"
"STS","6305","DALE","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","6306","EARLSBORO","003.0000000%","04/01/07","00/00/00","002.0000000%","12/01/89","03/31/07","000.0000000%","00/00/00","11/30/89"
"STS","6308","MCLOUD","004.0000000%","07/01/09","00/00/00","003.0000000%","07/01/01","06/30/09","004.0000000%","07/01/96","06/30/01"
"STS","6309","MACOMB","003.0000000%","07/01/10","00/00/00","000.0000000%","00/00/00","06/30/10","000.0000000%","00/00/00","00/00/00"
"STS","6321","OKLAHOMA CITY - POTTAWATOMIE C","003.8750000%","04/01/03","00/00/00","003.3750000%","03/01/03","03/31/03","003.8750000%","01/01/02","02/28/03"
"STS","6340","MAUD - POTTAWATOMIE COUNTY","004.0000000%","01/01/99","00/00/00","003.0000000%","11/01/98","12/31/98","004.0000000%","12/01/96","10/31/98"
"STS","6343","PEARSON","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","6344","PINK","003.0000000%","07/01/07","00/00/00","000.0000000%","00/00/00","06/30/07","000.0000000%","00/00/00","00/00/00"
"STS","6345","SAINT LOUIS","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","6351","SHAWNEE","003.0000000%","07/01/82","00/00/00","002.0000000%","03/01/76","06/30/82","001.0000000%","06/01/67","02/29/76"
"STS","6353","TECUMSEH","003.0000000%","12/01/83","00/00/00","002.0000000%","06/01/76","11/30/83","001.0000000%","09/01/69","05/31/76"
"STS","6354","TRIBBEY","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","6355","TROUSDALE","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","6356","WANETTE","003.5000000%","04/01/07","00/00/00","002.0000000%","05/01/81","03/31/07","001.0000000%","06/01/70","04/30/81"
"STS","6388","POTTAWATOMIE COUNTY","001.0000000%","07/01/98","00/00/00","000.0000000%","00/00/00","06/30/98","000.0000000%","00/00/00","00/00/00"
"STS","6404","ALBION","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","6405","ANTLERS","003.0000000%","01/01/80","00/00/00","002.0000000%","09/01/74","12/31/79","000.0000000%","00/00/00","08/31/74"
"STS","6407","CLAYTON","004.0000000%","10/01/10","00/00/00","003.0000000%","10/01/97","09/30/10","002.0000000%","10/01/81","09/30/97"
"STS","6408","CLOUDY","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","6413","DARWIN","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","6417","FINLEY","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","6419","JUMBO","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","6423","KIAMICHI","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","6426","MOYERS","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","6427","NASHOBA","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","6428","RATTAN","002.0000000%","09/01/80","00/00/00","000.0000000%","00/00/00","08/31/80","000.0000000%","00/00/00","00/00/00"
"STS","6429","SARDIS","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","6433","SNOW","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","6434","STANLEY","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","6435","TUSKAHOMA","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","6436","OLETA","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","6437","SOBOL","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","6488","PUSHMATAHA COUNTY","002.0000000%","07/01/08","00/00/00","001.0000000%","05/01/91","06/30/08","000.0000000%","06/01/90","06/30/91"
"STS","6503","BERLIN","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","6505","CHEYENNE","003.0000000%","07/01/83","00/00/00","002.0000000%","09/01/75","06/30/83","000.0000000%","00/00/00","08/31/75"
"STS","6506","CRAWFORD","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","6507","DURHAM","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","6508","GRIMES","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","6509","HAMMON - ROGER MILLS COUNTY","003.0000000%","06/01/82","00/00/00","002.0000000%","12/01/77","05/31/82","001.0000000%","10/01/71","11/30/77"
"STS","6514","REYDON","002.0000000%","05/01/76","00/00/00","000.0000000%","00/00/00","04/30/76","000.0000000%","00/00/00","00/00/00"
"STS","6515","STRONG CITY","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","6516","SWEETWATER-ROGER MILLS COUNTY","001.0000000%","07/01/05","00/00/00","000.0000000%","00/00/00","06/30/05","000.0000000%","00/00/00","00/00/00"
"STS","6588","ROGER MILLS COUNTY","001.5000000%","12/01/01","00/00/00","001.0500000%","12/01/97","11/30/01","002.0000000%","12/01/91","11/30/97"
"STS","6604","CATOOSA - ROGERS COUNTY","003.2500000%","11/01/95","00/00/00","003.0000000%","11/01/83","10/31/95","002.0000000%","04/01/77","10/31/83"
"STS","6605","CHELSEA","003.0000000%","04/01/01","00/00/00","002.0000000%","04/01/00","03/31/01","001.0000000%","03/01/00","03/31/00"
"STS","6606","CLAREMORE","003.0000000%","04/01/95","00/00/00","002.0000000%","11/01/72","03/31/95","000.0000000%","00/00/00","10/31/72"
"STS","6607","FOYIL","004.0000000%","01/01/03","00/00/00","003.0000000%","07/01/99","12/31/02","001.0000000%","05/01/96","06/30/99"
"STS","6608","INOLA","003.0000000%","05/01/81","00/00/00","002.0000000%","05/01/74","04/30/81","000.0000000%","00/00/00","04/30/74"
"STS","6609","OOLOGAH","003.0000000%","08/01/86","00/00/00","002.0000000%","10/01/76","07/31/86","001.0000000%","01/01/72","09/30/76"
"STS","6610","COLLINSVILLE - ROGERS COUNTY","003.7500000%","07/01/09","00/00/00","003.0000000%","10/01/99","06/30/09","002.0000000%","07/01/77","09/30/99"
"STS","6613","TALALA","003.0000000%","07/01/00","00/00/00","002.0000000%","07/01/76","06/30/00","000.0000000%","00/00/00","06/30/76"
"STS","6614","OWASSO - ROGERS COUNTY","003.0000000%","07/01/83","00/00/00","002.0000000%","04/01/73","06/30/83","000.0000000%","00/00/00","03/31/73"
"STS","6615","VERDIGRIS","003.0000000%","07/01/07","00/00/00","002.0000000%","04/01/01","06/30/07","000.0000000%","00/00/00","03/31/01"
"STS","6688","ROGERS COUNTY","001.8330000%","10/01/12","00/00/00","001.5000000%","05/01/97","09/30/12","001.0000000%","10/01/88","04/30/97"
"STS","6704","BOWLEGS","003.0000000%","10/01/96","00/00/00","002.0000000%","01/01/84","09/30/96","000.0000000%","00/00/00","12/31/83"
"STS","6705","CROMWELL","003.0000000%","03/01/96","00/00/00","002.0000000%","11/01/81","02/29/96","000.0000000%","00/00/00","10/31/81"
"STS","6708","KONAWA","004.0000000%","10/01/89","00/00/00","003.0000000%","11/01/86","09/30/89","002.0000000%","05/01/77","10/31/86"
"STS","6713","LIMA","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","6740","MAUD - SEMINOLE COUNTY","004.0000000%","01/01/99","00/00/00","003.0000000%","11/01/98","12/31/98","004.0000000%","12/01/96","10/31/98"
"STS","6743","NEW LIMA","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","6744","SASAKWA","004.0000000%","04/01/00","00/00/00","002.0000000%","12/01/99","03/31/00","004.0000000%","06/01/89","11/30/99"
"STS","6751","SEMINOLE","004.0000000%","10/01/00","00/00/00","003.5000000%","05/01/95","09/30/00","003.0000000%","08/01/93","04/30/95"
"STS","6762","WEWOKA","004.0000000%","04/01/94","00/00/00","003.0000000%","01/01/83","03/31/94","002.0000000%","12/01/76","12/31/82"
"STS","6788","SEMINOLE COUNTY","001.2500000%","04/01/07","00/00/00","000.5000000%","10/01/00","03/31/07","000.0000000%","00/00/00","09/30/00"
"STS","6806","GANS","002.0000000%","09/01/83","00/00/00","000.0000000%","00/00/00","08/31/83","000.0000000%","00/00/00","00/00/00"
"STS","6807","GORE","003.0000000%","08/01/89","00/00/00","002.0000000%","01/01/82","07/31/89","001.0000000%","06/01/68","12/31/81"
"STS","6813","MARBLE CITY","003.0000000%","05/01/95","00/00/00","002.0000000%","01/01/82","04/30/95","001.0000000%","11/01/71","12/31/81"
"STS","6814","MOFFETT","002.0000000%","12/01/97","00/00/00","001.0000000%","05/01/80","11/30/97","000.0000000%","00/00/00","04/30/80"
"STS","6815","MULDROW","003.5000000%","01/01/11","00/00/00","003.0000000%","10/01/87","12/31/10","002.0000000%","07/01/81","09/30/87"
"STS","6816","PARADISE HILL","003.0000000%","04/01/13","00/00/00","000.0000000%","01/02/00","03/31/13","000.0000000%","00/00/00","00/00/00"
"STS","6818","ROLAND","004.0000000%","01/01/11","00/00/00","003.5000000%","01/01/09","12/31/10","003.0000000%","01/01/95","12/31/08"
"STS","6819","SALLISAW","004.0000000%","10/01/13","00/00/00","003.5000000%","01/01/11","09/30/13","004.0000000%","07/01/06","12/31/10"
"STS","6823","SHORT","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","6824","VIAN","004.0000000%","04/01/99","00/00/00","003.0000000%","08/01/90","03/31/99","002.0000000%","04/01/82","07/31/90"
"STS","6888","SEQUOYAH COUNTY","001.4170000%","01/01/10","00/00/00","000.9170000%","06/01/07","12/31/09","001.2500000%","10/01/06","05/31/07"
"STS","6903","ALMA","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","6905","BRAY","001.0000000%","10/01/05","00/00/00","000.0000000%","00/00/00","09/30/05","000.0000000%","00/00/00","00/00/00"
"STS","6906","CENTRAL HIGH","002.0000000%","07/01/10","00/00/00","000.0000000%","00/00/00","06/30/10","000.0000000%","00/00/00","00/00/00"
"STS","6907","COMANCHE","004.0000000%","04/01/11","00/00/00","003.5000000%","10/01/00","03/31/11","003.0000000%","11/01/90","09/30/00"
"STS","6908","COUNTYLINE","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","6911","DUNCAN","003.5000000%","01/01/03","00/00/00","002.5000000%","12/01/02","12/31/02","003.5000000%","12/01/97","11/30/02"
"STS","6914","LOCO","003.0000000%","07/01/90","00/00/00","000.0000000%","00/00/00","06/30/90","000.0000000%","00/00/00","00/00/00"
"STS","6915","MARLOW","003.5000000%","01/01/99","00/00/00","003.0000000%","10/01/95","12/31/98","002.0000000%","10/01/79","09/30/95"
"STS","6917","VELMA","004.0000000%","10/01/12","00/00/00","003.7500000%","10/01/02","09/30/12","003.0000000%","05/01/93","09/30/02"
"STS","6988","STEPHENS COUNTY","000.7000000%","04/01/13","00/00/00","000.5500000%","10/01/05","03/31/13","000.7500000%","01/01/01","09/30/05"
"STS","7003","ADAMS","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","7004","BAKER","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","7005","EVA","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","7006","GOODWELL","003.0000000%","07/01/82","00/00/00","001.0000000%","07/01/76","06/30/82","000.0000000%","00/00/00","06/30/76"
"STS","7007","GUYMON","004.0000000%","01/01/08","00/00/00","002.0000000%","02/01/05","12/31/07","003.0000000%","11/01/92","01/31/05"
"STS","7008","HARDESTY","004.0000000%","01/01/01","00/00/00","002.0000000%","01/01/95","12/31/00","000.0000000%","00/00/00","12/31/94"
"STS","7009","HOOKER","004.0000000%","04/01/09","00/00/00","003.0000000%","01/01/99","03/31/09","002.0000000%","10/01/77","12/31/98"
"STS","7013","OPTIMA","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","7014","TEXHOMA","003.0000000%","10/01/04","00/00/00","002.0000000%","02/01/81","09/30/04","001.0000000%","08/01/69","01/31/81"
"STS","7015","TYRONE","003.0000000%","07/01/00","00/00/00","001.0000000%","09/01/86","06/30/00","000.0000000%","00/00/00","08/31/86"
"STS","7088","TEXAS COUNTY","001.0000000%","04/01/92","00/00/00","000.0500000%","03/01/92","03/31/92","001.0500000%","04/01/89","02/29/92"
"STS","7103","DAVIDSON","004.0000000%","07/01/11","00/00/00","002.0000000%","09/01/80","06/30/11","000.0000000%","00/00/00","08/31/80"
"STS","7104","FREDERICK","003.5000000%","04/01/04","00/00/00","003.0000000%","07/01/97","03/31/04","002.0000000%","03/01/80","06/30/97"
"STS","7105","GRANDFIELD","003.0000000%","04/01/83","00/00/00","001.0000000%","11/01/68","03/31/83","000.0000000%","00/00/00","10/31/68"
"STS","7106","HOLLISTER","003.0000000%","10/01/01","00/00/00","000.0000000%","00/00/00","09/30/01","000.0000000%","00/00/00","00/00/00"
"STS","7107","LOVELAND","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","7108","MANITOU","003.0000000%","07/01/07","00/00/00","000.0000000%","00/00/00","06/30/07","000.0000000%","00/00/00","00/00/00"
"STS","7109","TIPTON","004.0000000%","01/01/09","00/00/00","002.0000000%","07/01/80","12/31/08","001.0000000%","01/01/71","06/30/80"
"STS","7110","CHATTANOOGA - TILLMAN","003.0000000%","01/01/05","00/00/00","000.0000000%","00/00/00","12/31/04","000.0000000%","00/00/00","00/00/00"
"STS","7188","TILLMAN COUNTY","001.5000000%","01/01/11","00/00/00","001.0000000%","04/01/88","12/31/10","000.0000000%","00/00/00","03/31/88"
"STS","7203","BIXBY - TULSA COUNTY","003.5000000%","07/01/06","00/00/00","003.0000000%","12/01/79","06/30/06","002.0000000%","11/01/73","11/30/79"
"STS","7204","BROKEN ARROW - TULSA COUNTY","003.0000000%","03/01/05","00/00/00","003.5000000%","01/01/99","02/28/05","003.0000000%","10/01/79","12/31/98"
"STS","7205","COLLINSVILLE - TULSA COUNTY","003.7500000%","07/01/09","00/00/00","003.0000000%","10/01/99","06/30/09","002.0000000%","07/01/77","09/30/99"
"STS","7207","GLENPOOL","004.0000000%","04/01/01","00/00/00","003.0000000%","12/01/82","03/31/01","002.0000000%","09/01/73","11/30/82"
"STS","7208","JENKS","003.0000000%","05/01/83","00/00/00","002.0000000%","05/01/73","04/30/83","000.0000000%","00/00/00","04/30/73"
"STS","7209","LEONARD","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","7213","OAKHURST","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","7214","OWASSO - TULSA COUNTY","003.0000000%","07/01/83","00/00/00","002.0000000%","04/01/73","06/30/83","000.0000000%","00/00/00","03/31/73"
"STS","7215","PRATTVILLE","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","7219","MANNFORD - TULSA CO","003.5000000%","03/01/88","00/00/00","000.0000000%","00/00/00","02/29/88","000.0000000%","00/00/00","00/00/00"
"STS","7222","SAND SPRINGS - TULSA COUNTY","003.5000000%","06/01/93","00/00/00","003.0000000%","07/01/79","05/31/93","002.0000000%","09/01/71","06/30/79"
"STS","7225","SAPULPA - TULSA COUNTY","004.0000000%","10/01/04","00/00/00","000.0000000%","00/00/00","09/30/04","000.0000000%","00/00/00","00/00/00"
"STS","7270","SKIATOOK - TULSA COUNTY","003.0000000%","01/01/99","00/00/00","002.0000000%","01/01/84","12/31/98","001.0000000%","09/01/71","12/31/83"
"STS","7273","SPERRY","003.0000000%","05/01/91","00/00/00","002.0000000%","10/01/76","04/30/91","000.0000000%","00/00/00","09/30/76"
"STS","7281","TULSA - TULSA COUNTY","003.1670000%","10/01/11","00/00/00","003.0000000%","01/01/81","09/30/11","002.0000000%","09/01/71","12/31/80"
"STS","7283","TURLEY","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","7288","TULSA COUNTY","000.8500000%","10/01/11","00/00/00","001.0170000%","01/01/04","09/30/11","000.4170000%","10/01/95","12/31/03"
"STS","7302","CATOOSA - WAGONER COUNTY","003.2500000%","11/01/95","00/00/00","003.0000000%","11/01/83","10/31/95","000.0000000%","00/00/00","10/31/83"
"STS","7303","COWETA","003.0000000%","04/01/84","00/00/00","002.0000000%","05/01/76","03/31/84","001.0000000%","10/01/69","04/30/76"
"STS","7304","BROKEN ARROW - WAGONER COUNTY","003.0000000%","03/01/05","00/00/00","003.5000000%","01/01/99","02/28/05","003.0000000%","01/01/79","12/31/98"
"STS","7305","OKAY","004.0000000%","06/01/95","00/00/00","003.0000000%","02/01/86","05/31/95","002.0000000%","05/01/79","01/31/86"
"STS","7306","PORTER","004.0000000%","02/01/89","00/00/00","002.0000000%","03/01/76","01/31/89","001.0000000%","07/01/69","02/29/76"
"STS","7307","RED BIRD","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","7309","TULLAHASSE","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","7313","WAGONER","003.0000000%","11/01/81","00/00/00","002.0000000%","04/01/75","10/31/81","000.0000000%","00/00/00","03/31/75"
"STS","7314","YONKERS","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00","000.0000000%","00/00/00","00/00/00"
"STS","7316","BIXBY - WAGONER COUNTY","003.5000000%","07/01/06","00/00/00","003.0000000%","12/01/79","06/30/06","002.0000000%","11/01/73","11/30/79"
"STS","7381","TULSA - WAGONER COUNTY","003.1670000%","10/01/11","00/00/00","003.0000000%","07/01/02","09/30/11","000.0000000%","00/00/00","06/30/02"
"STS","7388","WAGONER COUNTY","001.3000000%","07/01/07","00/00/00","001.1500000%","01/01/07","06/30/07","002.0000000%","01/01/05","12/31/06"
"STS","7401","BARTLESVILLE - WASHINGTON COUN","003.0000000%","07/01/99","00/00/00","002.5000000%","04/01/99","06/30/99","003.0000000%","09/01/90","03/31/99"
